Date,Category,Subcategory,NumUniqUsers,NumMessages,Sentiment,AvgResponseTime,BotChannel,Week
2017-08-02,Rewards,Intent,18,22,0.00,498.32,FacebookMsgr,"Jul 31, 2017"
2017-08-02,Shipping,Help,1,1,0.10,1173.00,FacebookMsgr,"Jul 31, 2017"
2017-08-02,App,Help,1,1,0.00,859.00,FacebookMsgr,"Jul 31, 2017"
2017-08-02,Returns,Help,1,1,-0.50,910.00,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Not Defined,Intent,24,40,0.10,510.45,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Store Questions,Intent,24,26,0.07,1570.12,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Track Order,Intent,27,50,0.04,1116.68,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Track Order,Help,1,1,0.00,1329.00,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Live Agent Request,Intent,31,39,0.02,329.82,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Offers & Deals Question,Intent,37,47,0.03,2877.13,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Rewards,Intent,20,29,0.00,604.55,FacebookMsgr,"Jul 31, 2017"
2017-08-03,Pricing Questions,Intent,1,1,0.00,292.00,FacebookMsgr,"Jul 31, 2017"
2017-08-03,App,Help,1,1,0.00,929.00,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Live Agent Request,Intent,49,66,-0.02,236.12,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Track Order,Intent,33,85,0.04,1023.96,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Not Defined,Intent,14,15,0.14,501.93,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Store Questions,Intent,23,28,0.03,847.39,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Offers & Deals Question,Intent,42,49,0.04,3175.20,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Rewards,Intent,12,13,0.00,210.08,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Gift Cards,Intent,1,2,0.05,286.50,FacebookMsgr,"Jul 31, 2017"
2017-08-04,Pricing Questions,Help,1,1,-0.50,899.00,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Live Agent Request,Intent,36,56,-0.03,294.05,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Store Questions,Intent,18,18,0.02,901.17,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Not Defined,Intent,11,12,0.13,418.08,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Rewards,Intent,8,10,0.00,212.30,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Track Order,Intent,6,6,0.02,275.33,FacebookMsgr,"Jul 31, 2017"
2017-08-05,Offers & Deals Question,Intent,40,46,0.03,3358.91,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Track Order,Intent,12,16,0.00,341.75,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Not Defined,Intent,15,20,0.04,447.25,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Offers & Deals Question,Intent,48,55,0.01,3696.93,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Store Questions,Intent,14,17,-0.01,871.18,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Live Agent Request,Intent,24,27,-0.03,308.41,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Pricing Questions,Intent,1,1,0.00,370.00,FacebookMsgr,"Jul 31, 2017"
2017-08-06,Rewards,Intent,11,39,0.00,156.49,FacebookMsgr,"Jul 31, 2017"
2017-08-07,Store Questions,Intent,23,25,0.00,1392.56,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Not Defined,Intent,12,14,0.04,353.86,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Offers & Deals Question,Intent,49,51,0.01,3735.27,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Track Order,Intent,27,37,-0.02,1687.16,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Rewards,Intent,12,13,0.00,305.54,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Kohl's Cash Question,Intent,2,5,0.04,7352.00,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Live Agent Request,Intent,18,29,-0.03,265.03,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Returns,Help,1,1,-0.10,1323.00,FacebookMsgr,"Aug 7, 2017"
2017-08-07,Order Management,Help,1,1,-0.50,1448.00,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Track Order,Intent,41,59,0.00,881.54,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Rewards,Intent,16,24,-0.01,1837.50,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Live Agent Request,Intent,35,45,-0.02,320.60,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Not Defined,Intent,15,15,0.01,746.33,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Store Questions,Intent,18,21,0.00,1204.67,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Pricing Questions,Intent,2,3,0.00,332.00,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Offers & Deals Question,Intent,47,55,0.02,4043.45,FacebookMsgr,"Aug 7, 2017"
2017-08-08,Kohl's Cash Question,Intent,1,1,0.00,7247.00,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Store Questions,Intent,14,14,0.01,1249.00,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Track Order,Intent,12,21,0.01,888.19,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Not Defined,Intent,30,43,0.00,443.16,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Live Agent Request,Intent,38,66,0.01,268.61,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Rewards,Intent,9,19,0.00,187.26,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Offers & Deals Question,Intent,34,40,0.01,4195.60,FacebookMsgr,"Aug 7, 2017"
2017-08-09,Website Question,Help,1,1,0.00,2052.00,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Live Agent Request,Intent,38,60,0.02,264.68,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Rewards,Intent,15,17,0.02,1972.06,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Track Order,Intent,20,28,0.01,862.07,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Store Questions,Intent,22,26,0.01,1148.42,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Not Defined,Intent,14,21,0.02,474.14,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Kohl's Cash Question,Intent,1,1,0.00,6395.00,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Pricing Questions,Intent,1,1,0.00,313.00,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Offers & Deals Question,Intent,47,51,0.03,4228.71,FacebookMsgr,"Aug 7, 2017"
2017-08-10,Password,Help,2,2,-0.35,949.00,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Offers & Deals Question,Intent,40,44,0.02,1733.84,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Store Questions,Intent,16,17,0.03,566.94,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Track Order,Intent,27,56,0.01,1219.09,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Not Defined,Intent,22,24,0.08,448.75,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Live Agent Request,Intent,41,62,0.00,366.47,FacebookMsgr,"Aug 7, 2017"
2017-08-11,Rewards,Intent,13,14,0.00,252.36,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Live Agent Request,Intent,33,67,-0.02,276.51,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Rewards,Intent,10,15,0.05,839.93,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Store Questions,Intent,9,19,0.02,513.74,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Track Order,Intent,20,27,-0.02,532.07,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Offers & Deals Question,Intent,43,47,0.01,1987.70,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Not Defined,Intent,14,15,0.01,516.67,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Not Defined,Help,1,1,-0.40,662.00,FacebookMsgr,"Aug 7, 2017"
2017-08-12,Kohl's Cash Question,Intent,1,1,0.00,747.00,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Not Defined,Intent,9,10,0.10,583.00,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Store Questions,Intent,9,9,-0.01,595.44,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Offers & Deals Question,Intent,30,37,0.00,2140.27,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Track Order,Intent,11,23,-0.03,900.65,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Live Agent Request,Intent,26,37,-0.02,251.97,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Rewards,Intent,13,13,0.00,261.62,FacebookMsgr,"Aug 7, 2017"
2017-08-13,Order Management,Help,1,1,0.00,932.00,FacebookMsgr,"Aug 7, 2017"
2017-08-14,Offers & Deals Question,Intent,47,53,0.02,2350.42,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Not Defined,Intent,11,11,0.15,654.18,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Track Order,Intent,18,27,0.01,876.96,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Store Questions,Intent,23,26,0.05,671.85,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Live Agent Request,Intent,35,45,-0.02,318.13,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Rewards,Intent,11,12,0.00,239.92,FacebookMsgr,"Aug 14, 2017"
2017-08-14,Kohl's Cash Question,Intent,2,3,-0.53,730.33,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Not Defined,Intent,11,14,0.11,685.21,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Track Order,Intent,17,30,-0.03,598.70,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Store Questions,Intent,13,18,0.04,813.44,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Offers & Deals Question,Intent,35,39,0.02,1700.72,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Kohl's Cash Question,Intent,1,2,0.00,3307.00,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Pricing Questions,Intent,1,1,0.00,287.00,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Live Agent Request,Intent,24,31,-0.02,339.84,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Rewards,Intent,8,15,0.00,1425.40,FacebookMsgr,"Aug 14, 2017"
2017-08-15,Password,Help,1,1,-0.30,493.00,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Track Order,Intent,29,45,0.31,678.78,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Not Defined,Intent,3,3,0.45,551.67,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Store Questions,Intent,14,15,0.29,466.47,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Offers & Deals Question,Intent,47,51,0.22,1738.27,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Live Agent Request,Intent,21,28,0.03,357.86,FacebookMsgr,"Aug 14, 2017"
2017-08-16,Rewards,Intent,7,8,0.25,246.25,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Offers & Deals Question,Intent,45,54,0.55,1871.70,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Store Questions,Intent,26,37,0.37,735.76,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Live Agent Request,Intent,21,26,0.05,338.42,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Track Order,Intent,28,43,0.32,590.19,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Not Defined,Intent,16,27,0.50,637.96,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Rewards,Intent,19,37,0.49,1598.11,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Pricing Questions,Intent,7,7,0.57,308.86,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Order Management,Help,2,2,0.25,738.00,FacebookMsgr,"Aug 14, 2017"
2017-08-17,Product Integrity,Help,1,1,0.09,420.00,FacebookMsgr,"Aug 14, 2017"
2017-08-17,App,Help,1,1,0.13,591.00,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Rewards,Intent,10,11,0.46,903.09,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Store Questions,Intent,31,41,0.32,846.07,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Track Order,Intent,23,44,0.32,831.86,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Track Order,Help,1,1,0.32,898.00,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Offers & Deals Question,Intent,42,52,0.54,2156.63,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Not Defined,Intent,14,17,0.42,615.06,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Live Agent Request,Intent,33,52,0.06,254.29,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Pricing Questions,Intent,14,15,0.57,303.13,FacebookMsgr,"Aug 14, 2017"
2017-08-18,Returns,Help,1,1,0.17,924.00,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Store Questions,Intent,16,18,0.31,1077.00,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Offers & Deals Question,Intent,37,42,0.51,2052.12,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Not Defined,Intent,8,9,0.45,743.78,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Track Order,Intent,12,18,0.33,523.17,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Rewards,Intent,10,13,0.42,2030.15,FacebookMsgr,"Aug 14, 2017"
2017-08-19,Live Agent Request,Intent,31,37,0.05,219.22,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Store Questions,Intent,10,10,0.23,833.10,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Live Agent Request,Intent,28,43,0.05,249.53,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Track Order,Intent,7,8,0.45,214.25,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Track Order,Help,1,1,0.38,799.00,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Not Defined,Intent,5,5,0.36,290.60,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Offers & Deals Question,Intent,44,50,0.54,1673.88,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Offers & Deals Question,Help,1,1,0.18,1148.00,FacebookMsgr,"Aug 14, 2017"
2017-08-20,Rewards,Intent,8,9,0.51,754.11,FacebookMsgr,"Aug 14, 2017"
2017-08-21,Live Agent Request,Intent,33,49,0.00,273.24,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Track Order,Intent,34,44,0.18,473.95,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Not Defined,Intent,10,11,0.54,467.27,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Store Questions,Intent,18,26,0.39,823.54,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Rewards,Intent,16,19,0.46,1012.16,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Kohl's Cash Question,Intent,1,3,0.03,2816.67,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Offers & Deals Question,Intent,42,46,0.52,1689.41,FacebookMsgr,"Aug 21, 2017"
2017-08-21,Password,Help,1,1,0.40,907.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Not Defined,Intent,11,14,0.43,619.07,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Rewards,Intent,13,17,0.51,1125.29,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Store Questions,Intent,19,19,0.32,910.79,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Track Order,Intent,183,186,0.03,417.79,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Live Agent Request,Intent,29,39,0.04,300.95,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Kohl's Cash Question,Intent,2,4,0.15,620.75,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Offers & Deals Question,Intent,38,42,0.52,1736.05,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Pricing Questions,Intent,1,1,0.57,340.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Pricing Questions,Help,1,1,0.07,804.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Shipping,Help,1,1,0.18,801.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,App,Help,1,1,0.13,770.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Returns,Help,2,2,0.27,984.00,FacebookMsgr,"Aug 21, 2017"
2017-08-22,Product Findability,Help,1,1,0.54,992.00,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Track Order,Intent,468,813,0.05,272.49,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Track Order,Help,1,1,0.20,835.00,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Store Questions,Intent,14,18,0.35,1404.94,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Rewards,Intent,14,23,0.43,466.70,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Not Defined,Intent,24,34,0.39,480.21,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Live Agent Request,Intent,44,68,0.07,247.43,FacebookMsgr,"Aug 21, 2017"
2017-08-23,Offers & Deals Question,Intent,33,42,0.54,1933.36,FacebookMsgr,"Aug 21, 2017"
2017-08-23,BOPUS,Help,1,1,0.21,1303.00,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Track Order,Intent,503,652,0.09,376.70,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Track Order,Help,2,2,0.52,1547.00,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Not Defined,Intent,40,46,0.29,498.83,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Not Defined,Help,1,1,0.27,666.00,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Offers & Deals Question,Intent,44,48,0.54,2633.15,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Live Agent Request,Intent,43,61,0.07,282.44,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Rewards,Intent,14,23,0.43,1257.43,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Store Questions,Intent,18,18,0.39,1123.67,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Gift Cards,Intent,1,1,0.59,306.00,FacebookMsgr,"Aug 21, 2017"
2017-08-24,Returns,Help,6,6,0.34,1361.33,FacebookMsgr,"Aug 21, 2017"
2017-08-24,BOPUS,Help,3,3,0.38,1286.33,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Track Order,Intent,532,639,0.09,294.88,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Rewards,Intent,17,22,0.48,433.05,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Store Questions,Intent,15,20,0.37,1057.10,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Not Defined,Intent,20,20,0.31,425.40,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Offers & Deals Question,Intent,37,41,0.54,1917.61,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Live Agent Request,Intent,36,49,0.12,345.45,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Pricing Questions,Intent,1,1,0.57,363.00,FacebookMsgr,"Aug 21, 2017"
2017-08-25,Password,Help,1,1,0.23,912.00,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Rewards,Intent,10,13,0.46,828.00,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Live Agent Request,Intent,35,49,0.10,281.80,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Track Order,Intent,503,620,0.10,353.89,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Track Order,Help,2,2,0.28,1151.00,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Store Questions,Intent,12,13,0.32,1187.08,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Offers & Deals Question,Intent,37,44,0.55,2839.34,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Not Defined,Intent,28,32,0.36,411.50,FacebookMsgr,"Aug 21, 2017"
2017-08-26,App,Help,2,2,0.13,959.50,FacebookMsgr,"Aug 21, 2017"
2017-08-26,Kohl's Credit Card,Help,1,1,0.20,1145.00,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Live Agent Request,Intent,38,48,0.05,277.58,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Track Order,Intent,535,689,0.11,532.79,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Not Defined,Intent,35,36,0.32,434.17,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Not Defined,Help,1,1,0.11,1517.00,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Store Questions,Intent,7,7,0.36,587.71,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Offers & Deals Question,Intent,47,64,0.55,3693.86,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Gift Cards,Intent,1,2,0.08,1124.00,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Rewards,Intent,4,6,0.51,164.50,FacebookMsgr,"Aug 21, 2017"
2017-08-27,Order Management,Help,1,1,0.82,689.00,FacebookMsgr,"Aug 21, 2017"
2017-08-27,App,Help,1,1,0.13,1502.00,FacebookMsgr,"Aug 21, 2017"
2017-08-28,Track Order,Intent,692,919,0.12,428.75,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Track Order,Help,1,1,0.30,2721.00,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Offers & Deals Question,Intent,37,45,0.55,3582.93,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Live Agent Request,Intent,40,57,0.07,304.02,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Not Defined,Intent,27,28,0.29,316.57,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Store Questions,Intent,22,25,0.36,1502.84,FacebookMsgr,"Aug 28, 2017"
2017-08-28,Rewards,Intent,12,15,0.49,1275.47,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Track Order,Intent,816,1089,0.14,440.68,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Not Defined,Intent,46,49,0.35,386.33,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Not Defined,Help,1,1,0.19,981.00,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Store Questions,Intent,20,20,0.26,1238.10,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Offers & Deals Question,Intent,42,47,0.55,2462.53,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Rewards,Intent,14,18,0.49,522.44,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Pricing Questions,Intent,1,1,0.57,356.00,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Kohl's Cash Question,Intent,1,2,0.05,437.00,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Gift Cards,Intent,1,1,0.33,955.00,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Live Agent Request,Intent,43,60,0.08,324.63,FacebookMsgr,"Aug 28, 2017"
2017-08-29,App,Help,2,2,0.13,945.50,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Order Management,Help,1,1,0.45,956.00,FacebookMsgr,"Aug 28, 2017"
2017-08-29,Password,Help,1,1,0.24,1203.00,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Not Defined,Intent,38,42,0.42,755.38,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Not Defined,Help,2,2,0.11,1930.00,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Track Order,Intent,992,1278,0.12,701.31,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Track Order,Help,2,2,0.22,3132.50,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Store Questions,Intent,17,17,0.35,1717.29,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Offers & Deals Question,Intent,40,42,0.54,5170.29,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Live Agent Request,Intent,52,79,0.03,444.28,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Rewards,Intent,19,32,0.49,5004.41,FacebookMsgr,"Aug 28, 2017"
2017-08-30,Kohl's Cash Question,Intent,3,7,0.14,9670.14,FacebookMsgr,"Aug 28, 2017"
2017-08-30,App,Help,1,1,0.13,3102.00,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Track Order,Intent,1075,1391,0.12,413.19,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Kohl's Cash Question,Intent,1,1,0.20,844.00,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Store Questions,Intent,22,41,0.21,1305.63,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Live Agent Request,Intent,67,91,0.09,494.45,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Not Defined,Intent,62,85,0.31,661.55,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Not Defined,Help,1,1,0.47,1010.00,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Offers & Deals Question,Intent,49,57,0.51,2417.21,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Offers & Deals Question,Help,1,1,0.47,1081.00,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Rewards,Intent,15,19,0.46,1001.21,FacebookMsgr,"Aug 28, 2017"
2017-09-01,App,Help,1,1,0.00,2365.00,FacebookMsgr,"Aug 28, 2017"
2017-09-01,Product Integrity,Help,1,1,0.16,997.00,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Not Defined,Intent,42,49,0.29,677.47,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Track Order,Intent,901,1067,0.11,361.12,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Track Order,Help,1,1,0.30,1073.00,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Offers & Deals Question,Intent,39,41,0.54,2350.02,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Rewards,Intent,15,16,0.51,1101.25,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Live Agent Request,Intent,46,58,0.12,429.86,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Store Questions,Intent,19,22,0.28,650.14,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Pricing Questions,Intent,6,7,0.57,415.57,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Kohl's Cash Question,Intent,4,5,0.20,2489.40,FacebookMsgr,"Aug 28, 2017"
2017-09-02,Product Findability,Help,1,1,0.09,790.00,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Track Order,Intent,650,794,0.13,550.63,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Track Order,Help,2,2,0.26,1699.50,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Live Agent Request,Intent,45,55,0.10,471.91,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Not Defined,Intent,54,61,0.38,620.48,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Offers & Deals Question,Intent,48,52,0.55,4216.10,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Store Questions,Intent,13,14,0.33,924.14,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Rewards,Intent,18,25,0.48,813.60,FacebookMsgr,"Aug 28, 2017"
2017-09-03,Pricing Questions,Intent,14,14,0.57,402.00,FacebookMsgr,"Aug 28, 2017"
2017-09-03,App,Help,1,1,0.13,1169.00,FacebookMsgr,"Aug 28, 2017"
2017-09-04,Offers & Deals Question,Intent,44,55,0.54,5907.73,FacebookMsgr,"Sep 4, 2017"
2017-09-04,Offers & Deals Question,Help,1,1,0.47,3461.00,FacebookMsgr,"Sep 4, 2017"
2017-09-04,Track Order,Intent,723,839,0.13,768.02,FacebookMsgr,"Sep 4, 2017"
2017-09-04,Store Questions,Intent,24,26,0.32,1677.15,FacebookMsgr,"Sep 4, 2017"
